date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:23:20	121036/121036	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226160f26d-1d8cc%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/ionicons.eot?v=2.0.0	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.eot	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:20	68060/68060	---M--	200	added ('OK')	application/font-woff	etag:%226160f26d-109dc%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/ionicons.woff?v=2.0.0	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.woff	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:20	188724/188724	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%226160f26d-2e134%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/ionicons.ttf?v=2.0.0	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.ttf	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:20	336515/336515	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226160f26d-52283%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/ionicons.svg?v=2.0.0	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.svg	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:20	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226160f26d-2876e%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.eot?v=4.2.0	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.eot	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:21	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%226160f26d-17ee8%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.woff?v=4.2.0	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.woff	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:21	165548/165548	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%226160f26d-286ac%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.ttf?v=4.2.0	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.ttf	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:21	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226160f26d-6d24a%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.svg?v=4.2.0	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.svg	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:21	1412/1412	---M--	200	added ('OK')	image/gif	etag:%226160f26d-584%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/img/loading.gif	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/img/loading.gif	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:21	1453/1453	---M--	200	added ('OK')	image/gif	etag:%226160f26d-5ad%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/img/loading-dots.gif	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/img/loading-dots.gif	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:22	2004/2004	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226160f26d-7d4%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/raty.eot	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/raty.eot	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:22	2004/2004	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226160f26d-7d4%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/raty.eot?	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/ratyd41d.eot	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:22	3304/3304	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226160f26d-ce8%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/raty.svg	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/raty.svg	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:22	1852/1852	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%226160f26d-73c%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/raty.ttf	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/raty.ttf	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:22	1796/1796	---M--	200	added ('OK')	application/font-woff	etag:%226160f26d-704%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/raty.woff	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/ultimate-member/assets/font/raty.woff	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
20:23:23	1009/1009	---M--	200	added ('OK')	image/png	etag:%2250dd662a-3f1%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==)
